date,home_team,away_team,tournament,city,country,neutral,home_elo,away_elo,elo_difference,home_rest_days,away_rest_days,rest_days_difference,home_score,away_score,target,result,home_matches_5,home_win_rate_5,home_draw_rate_5,home_loss_rate_5,home_avg_goals_for_5,home_avg_goals_against_5,home_avg_goal_difference_5,home_avg_points_5,home_clean_sheet_rate_5,home_scoring_rate_5,home_matches_10,home_win_rate_10,home_draw_rate_10,home_loss_rate_10,home_avg_goals_for_10,home_avg_goals_against_10,home_avg_goal_difference_10,home_avg_points_10,home_clean_sheet_rate_10,home_scoring_rate_10,away_matches_5,away_win_rate_5,away_draw_rate_5,away_loss_rate_5,away_avg_goals_for_5,away_avg_goals_against_5,away_avg_goal_difference_5,away_avg_points_5,away_clean_sheet_rate_5,away_scoring_rate_5,away_matches_10,away_win_rate_10,away_draw_rate_10,away_loss_rate_10,away_avg_goals_for_10,away_avg_goals_against_10,away_avg_goal_difference_10,away_avg_points_10,away_clean_sheet_rate_10,away_scoring_rate_10,h2h_matches,h2h_home_win_rate,h2h_draw_rate,h2h_away_win_rate,h2h_home_avg_goals,h2h_away_avg_goals,is_world_cup,is_world_cup_qualifier,is_friendly,is_nations_league,is_confederation_tournament
1992-12-20,Tunisia,Morocco,FIFA World Cup qualification,Tunis,Tunisia,0,1567.584338,1609.694038,-42.1097,43,42,1,1,1,1,DRAW,5.0,0.4,0.4,0.2,1.6,0.8,0.8,1.6,0.2,0.6,10.0,0.4,0.4,0.2,1.9,1.2,0.7,1.6,0.1,0.7,5.0,0.6,0.2,0.2,2.0,0.6,1.4,2.0,0.6,0.8,10.0,0.4,0.3,0.3,1.5,0.8,0.7,1.5,0.4,0.7,5.0,0.4,0.6,0.0,1.0,0.6,0,1,0,0,0
1992-12-20,Ghana,Algeria,FIFA World Cup qualification,Accra,Ghana,0,1606.729345,1693.623358,-86.894013,7,26,-19,2,0,2,HOME_WIN,5.0,0.4,0.2,0.4,0.6,0.6,0.0,1.4,0.4,0.4,10.0,0.6,0.1,0.3,1.0,0.7,0.3,1.9,0.5,0.7,5.0,0.4,0.4,0.2,1.2,0.6,0.6,1.6,0.4,0.4,10.0,0.4,0.4,0.2,1.2,0.9,0.3,1.6,0.3,0.6,5.0,0.4,0.2,0.4,1.0,1.4,0,1,0,0,0
1993-01-10,Senegal,Algeria,African Cup of Nations qualification,Dakar,Senegal,0,1585.495538,1673.226559,-87.731021,22,21,1,1,2,0,AWAY_WIN,5.0,0.2,0.4,0.4,1.2,1.6,-0.4,1.0,0.2,0.8,10.0,0.3,0.2,0.5,1.4,1.4,0.0,1.1,0.3,0.8,5.0,0.4,0.2,0.4,1.2,1.0,0.2,1.4,0.2,0.4,10.0,0.3,0.4,0.3,1.1,1.1,0.0,1.3,0.2,0.5,5.0,0.0,0.2,0.8,1.0,2.2,0,0,0,0,1
1993-02-24,Netherlands,Turkey,FIFA World Cup qualification,Utrecht,Netherlands,0,1748.559318,1453.36255,295.196768,60,60,0,3,1,2,HOME_WIN,5.0,0.2,0.4,0.4,2.0,2.0,0.0,1.0,0.0,1.0,10.0,0.4,0.4,0.2,1.9,1.2,0.7,1.6,0.3,0.9,5.0,0.4,0.0,0.6,1.6,2.2,-0.6,1.2,0.0,0.6,10.0,0.4,0.1,0.5,1.5,1.9,-0.4,1.3,0.0,0.7,3.0,0.333333,0.333333,0.333333,1.333333,1.0,0,1,0,0,0
1993-02-26,Algeria,Ghana,FIFA World Cup qualification,Tlemcen,Algeria,0,1691.365264,1650.221118,41.144146,34,20,14,2,1,2,HOME_WIN,5.0,0.4,0.4,0.2,1.2,0.8,0.4,1.6,0.4,0.4,10.0,0.4,0.4,0.2,1.3,0.8,0.5,1.6,0.3,0.5,5.0,0.8,0.2,0.0,2.2,0.6,1.6,2.6,0.6,1.0,10.0,0.6,0.2,0.2,1.4,0.5,0.9,2.0,0.6,0.7,5.0,0.2,0.2,0.6,1.0,1.4,0,1,0,0,0
1993-02-28,Morocco,Tunisia,FIFA World Cup qualification,Casablanca,Morocco,0,1631.320296,1591.93118,39.389116,28,28,0,0,0,1,DRAW,5.0,0.6,0.4,0.0,1.6,0.2,1.4,2.2,0.8,0.8,10.0,0.5,0.3,0.2,1.8,0.6,1.2,1.8,0.5,0.8,5.0,0.6,0.4,0.0,2.6,0.4,2.2,2.2,0.6,1.0,10.0,0.5,0.4,0.1,2.1,0.6,1.5,1.9,0.4,0.8,5.0,0.0,0.6,0.4,0.4,0.8,0,1,0,0,0
1993-03-14,Japan,United States,Kirin Cup,Tokyo,Japan,0,1568.467942,1560.214195,8.253747,7,4,3,3,1,2,HOME_WIN,5.0,0.6,0.2,0.2,1.2,0.8,0.4,2.0,0.4,0.8,10.0,0.5,0.4,0.1,1.5,0.8,0.7,1.9,0.4,0.8,5.0,0.0,0.8,0.2,0.6,0.8,-0.2,0.8,0.4,0.4,10.0,0.2,0.5,0.3,1.0,1.0,0.0,1.1,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1993-03-27,Austria,France,FIFA World Cup qualification,Vienna,Austria,0,1557.947739,1754.249224,-196.301485,17,38,-21,0,1,0,AWAY_WIN,5.0,0.4,0.4,0.2,1.6,1.2,0.4,1.6,0.2,0.6,10.0,0.3,0.4,0.3,1.9,1.6,0.3,1.3,0.2,0.8,5.0,0.6,0.0,0.4,1.6,1.0,0.6,1.8,0.4,0.6,10.0,0.3,0.3,0.4,1.2,1.1,0.1,1.2,0.3,0.7,5.0,0.4,0.0,0.6,0.6,1.0,0,1,0,0,0
1993-03-31,Turkey,England,FIFA World Cup qualification,İzmir,Turkey,0,1450.363602,1794.962915,-344.599313,21,42,-21,0,2,0,AWAY_WIN,5.0,0.2,0.2,0.6,1.2,2.2,-1.0,0.8,0.2,0.6,10.0,0.4,0.1,0.5,1.4,1.8,-0.4,1.3,0.1,0.6,5.0,0.4,0.2,0.4,2.4,0.8,1.6,1.4,0.4,0.8,10.0,0.4,0.4,0.2,1.6,0.6,1.0,1.6,0.5,0.7,5.0,0.0,0.2,0.8,0.0,2.8,0,1,0,0,0
1993-03-31,Switzerland,Portugal,FIFA World Cup qualification,Bern,Switzerland,0,1665.468501,1643.582896,21.885605,14,35,-21,1,1,1,DRAW,5.0,0.6,0.4,0.0,2.0,0.8,1.2,2.2,0.4,1.0,10.0,0.5,0.2,0.3,1.9,1.0,0.9,1.7,0.3,0.8,5.0,0.4,0.4,0.2,1.0,1.0,0.0,1.6,0.4,0.8,10.0,0.3,0.4,0.3,0.8,0.9,-0.1,1.3,0.4,0.6,5.0,0.2,0.4,0.4,1.0,1.4,0,1,0,0,0
1993-04-16,Algeria,Ivory Coast,FIFA World Cup qualification,Tlemcen,Algeria,0,1696.246753,1665.062565,31.184188,7,60,-53,1,1,1,DRAW,5.0,0.6,0.4,0.0,1.6,0.6,1.0,2.2,0.4,0.6,10.0,0.5,0.3,0.2,1.4,0.8,0.6,1.8,0.3,0.5,5.0,0.2,0.4,0.4,0.6,1.8,-1.2,1.0,0.6,0.4,10.0,0.3,0.5,0.2,1.3,1.1,0.2,1.4,0.7,0.5,5.0,0.4,0.4,0.2,1.0,0.8,0,1,0,0,0
1993-04-18,Morocco,Senegal,FIFA World Cup qualification,Casablanca,Morocco,0,1602.481543,1605.442623,-2.96108,7,7,0,1,0,2,HOME_WIN,5.0,0.4,0.4,0.2,1.4,0.4,1.0,1.6,0.6,0.6,10.0,0.5,0.3,0.2,1.7,0.5,1.2,1.8,0.6,0.7,5.0,0.6,0.0,0.4,2.6,1.2,1.4,1.8,0.4,1.0,10.0,0.5,0.2,0.3,2.0,1.1,0.9,1.7,0.4,0.9,5.0,0.4,0.2,0.4,0.8,1.0,0,1,0,0,0
1993-04-25,Mexico,Canada,FIFA World Cup qualification,Mexico City,Mexico,0,1722.108779,1582.806783,139.301996,7,7,0,4,0,2,HOME_WIN,5.0,0.4,0.2,0.4,1.6,1.2,0.4,1.4,0.2,0.8,10.0,0.4,0.2,0.4,2.4,1.1,1.3,1.4,0.3,0.7,5.0,0.8,0.2,0.0,2.0,0.6,1.4,2.6,0.6,1.0,10.0,0.6,0.2,0.2,1.7,1.0,0.7,2.0,0.5,0.8,5.0,0.8,0.0,0.2,2.8,0.6,0,1,0,0,0
1993-04-28,Norway,Turkey,FIFA World Cup qualification,Oslo,Norway,0,1644.157674,1443.203712,200.953962,29,28,1,3,1,2,HOME_WIN,5.0,0.4,0.4,0.2,2.2,1.0,1.2,1.6,0.2,1.0,10.0,0.5,0.4,0.1,2.7,0.8,1.9,1.9,0.4,0.9,5.0,0.0,0.2,0.8,0.4,2.4,-2.0,0.2,0.2,0.4,10.0,0.3,0.1,0.6,1.1,1.8,-0.7,1.0,0.1,0.5,2.0,0.0,0.0,1.0,0.5,1.5,0,1,0,0,0
1993-04-28,England,Netherlands,FIFA World Cup qualification,London,England,0,1802.122805,1755.564767,46.558038,28,35,-7,2,2,1,DRAW,5.0,0.6,0.2,0.2,2.6,0.4,2.2,2.0,0.6,0.8,10.0,0.4,0.4,0.2,1.7,0.6,1.1,1.6,0.5,0.7,5.0,0.6,0.2,0.2,3.0,1.2,1.8,2.0,0.2,1.0,10.0,0.5,0.3,0.2,2.3,1.2,1.1,1.8,0.3,0.9,5.0,0.2,0.4,0.4,1.0,1.4,0,1,0,0,0
1993-04-28,Portugal,Scotland,FIFA World Cup qualification,Lisbon,Portugal,0,1649.28537,1634.008905,15.276465,28,35,-7,5,0,2,HOME_WIN,5.0,0.4,0.4,0.2,1.2,1.2,0.0,1.6,0.2,1.0,10.0,0.2,0.5,0.3,0.7,1.0,-0.3,1.1,0.3,0.6,5.0,0.2,0.4,0.4,0.8,0.8,0.0,1.0,0.6,0.4,10.0,0.3,0.3,0.4,1.0,0.8,0.2,1.2,0.5,0.4,5.0,0.4,0.4,0.2,0.8,1.0,0,1,0,0,0
1993-04-28,France,Sweden,FIFA World Cup qualification,Paris,France,0,1767.793709,1738.172494,29.621215,32,13,19,2,1,2,HOME_WIN,5.0,0.8,0.0,0.2,1.8,0.6,1.2,2.4,0.6,0.8,10.0,0.4,0.3,0.3,1.2,0.9,0.3,1.5,0.4,0.7,5.0,0.8,0.2,0.0,2.0,0.6,1.4,2.6,0.6,1.0,10.0,0.7,0.2,0.1,1.8,0.9,0.9,2.3,0.4,1.0,5.0,0.6,0.4,0.0,2.6,1.2,0,1,0,0,0
1993-05-09,Canada,Mexico,FIFA World Cup qualification,Toronto,Canada,0,1596.079447,1749.396973,-153.317526,7,7,0,1,2,0,AWAY_WIN,5.0,0.6,0.2,0.2,1.8,1.6,0.2,2.0,0.2,0.8,10.0,0.6,0.2,0.2,1.6,1.2,0.4,2.0,0.4,0.7,5.0,0.8,0.0,0.2,3.0,0.8,2.2,2.4,0.4,1.0,10.0,0.5,0.2,0.3,2.8,1.0,1.8,1.7,0.3,0.8,5.0,0.2,0.0,0.8,0.6,3.0,0,1,0,0,0
1993-05-19,Sweden,Austria,FIFA World Cup qualification,Solna,Sweden,0,1724.281417,1543.666698,180.614719,21,6,15,1,0,2,HOME_WIN,5.0,0.8,0.0,0.2,1.8,0.6,1.2,2.4,0.6,1.0,10.0,0.6,0.2,0.2,1.7,1.0,0.7,2.0,0.4,1.0,5.0,0.4,0.2,0.4,1.2,1.2,0.0,1.4,0.2,0.6,10.0,0.3,0.3,0.4,1.6,1.6,0.0,1.2,0.1,0.7,5.0,0.4,0.0,0.6,1.6,0.8,0,1,0,0,0
1993-05-24,Jordan,Iraq,FIFA World Cup qualification,Irbid,Jordan,0,1463.151497,1647.123307,-183.97181,2,26,-24,1,1,1,DRAW,5.0,0.2,0.4,0.4,1.0,1.6,-0.6,1.0,0.0,0.8,10.0,0.5,0.3,0.2,1.3,1.0,0.3,1.8,0.3,0.9,5.0,0.4,0.4,0.2,1.4,1.0,0.4,1.6,0.4,0.8,10.0,0.5,0.4,0.1,2.5,0.7,1.8,1.9,0.5,0.8,5.0,0.2,0.0,0.8,0.4,2.0,0,1,0,0,0
1993-05-30,New Zealand,Australia,FIFA World Cup qualification,Auckland,New Zealand,0,1602.358163,1686.004645,-83.646482,6,41,-35,0,1,0,AWAY_WIN,5.0,0.6,0.0,0.4,3.2,0.8,2.4,1.8,0.6,0.8,10.0,0.5,0.0,0.5,2.4,1.0,1.4,1.5,0.4,0.7,5.0,0.8,0.0,0.2,2.6,0.8,1.8,2.4,0.6,1.0,10.0,0.7,0.1,0.2,2.1,0.7,1.4,2.2,0.5,0.8,5.0,0.2,0.0,0.8,0.8,1.8,0,1,0,0,0
1993-06-02,Norway,England,FIFA World Cup qualification,Oslo,Norway,0,1650.780771,1793.654605,-142.873834,35,4,31,2,0,2,HOME_WIN,5.0,0.4,0.4,0.2,2.4,1.2,1.2,1.6,0.0,1.0,10.0,0.5,0.4,0.1,2.8,0.9,1.9,1.9,0.3,0.9,5.0,0.6,0.4,0.0,3.0,0.6,2.4,2.2,0.6,1.0,10.0,0.3,0.5,0.2,1.7,0.7,1.0,1.4,0.5,0.7,5.0,0.2,0.2,0.6,1.0,3.2,0,1,0,0,0
1993-06-06,Australia,New Zealand,FIFA World Cup qualification,Melbourne,Australia,0,1705.794744,1582.568064,123.22668,7,7,0,3,0,2,HOME_WIN,5.0,0.8,0.0,0.2,2.2,0.8,1.4,2.4,0.6,1.0,10.0,0.7,0.1,0.2,1.9,0.6,1.3,2.2,0.6,0.8,5.0,0.4,0.0,0.6,1.6,1.0,0.6,1.2,0.4,0.6,10.0,0.5,0.0,0.5,2.3,0.9,1.4,1.5,0.4,0.6,5.0,0.8,0.0,0.2,1.6,0.8,0,1,0,0,0
1993-06-06,United States,Brazil,USA Cup,New Haven,United States,0,1533.17265,1809.079389,-275.906739,11,60,-49,0,2,0,AWAY_WIN,5.0,0.0,0.6,0.4,0.6,1.4,-0.8,0.6,0.4,0.6,10.0,0.0,0.6,0.4,0.6,1.3,-0.7,0.6,0.4,0.5,5.0,0.4,0.4,0.2,2.2,1.6,0.6,1.6,0.0,1.0,10.0,0.5,0.3,0.2,2.0,1.0,1.0,1.8,0.3,0.9,3.0,0.0,0.0,1.0,1.0,2.666667,0,0,0,0,0
1993-06-09,Netherlands,Norway,FIFA World Cup qualification,Rotterdam,Netherlands,0,1762.544042,1674.361082,88.18296,42,7,35,0,0,1,DRAW,5.0,0.6,0.4,0.0,3.2,1.2,2.0,2.2,0.2,1.0,10.0,0.4,0.4,0.2,2.4,1.4,1.0,1.6,0.2,0.9,5.0,0.6,0.2,0.2,2.6,1.0,1.6,2.0,0.2,1.0,10.0,0.6,0.3,0.1,3.0,0.9,2.1,2.1,0.3,1.0,5.0,0.6,0.0,0.4,4.0,1.2,0,1,0,0,0
1993-06-09,United States,England,USA Cup,Foxborough,United States,0,1528.281044,1770.074294,-241.79325,3,7,-4,2,0,2,HOME_WIN,5.0,0.0,0.6,0.4,0.4,1.0,-0.6,0.6,0.4,0.4,10.0,0.0,0.6,0.4,0.6,1.4,-0.8,0.6,0.4,0.5,5.0,0.4,0.4,0.2,2.2,1.0,1.2,1.6,0.4,0.8,10.0,0.3,0.4,0.3,1.7,0.9,0.8,1.3,0.4,0.7,5.0,0.2,0.0,0.8,1.0,5.8,0,0,0,0,0
1993-06-10,Brazil,Germany,USA Cup,"Washington, D.C.",United States,1,1813.970995,1843.03893,-29.067935,4,57,-53,3,3,1,DRAW,5.0,0.4,0.4,0.2,1.8,1.2,0.6,1.6,0.2,1.0,10.0,0.6,0.3,0.1,2.2,0.9,1.3,2.1,0.4,1.0,5.0,0.6,0.2,0.2,2.4,1.0,1.4,2.0,0.4,0.8,10.0,0.5,0.2,0.3,1.9,1.4,0.5,1.7,0.2,0.8,5.0,0.6,0.2,0.2,1.4,1.0,0,0,0,0,0
1993-06-13,United States,Germany,USA Cup,Chicago,United States,0,1542.628053,1842.204234,-299.576181,4,3,1,3,4,0,AWAY_WIN,5.0,0.2,0.4,0.4,0.6,0.8,-0.2,1.0,0.6,0.4,10.0,0.1,0.5,0.4,0.8,1.4,-0.6,0.8,0.4,0.6,5.0,0.6,0.2,0.2,3.0,1.6,1.4,2.0,0.2,1.0,10.0,0.5,0.3,0.2,2.1,1.4,0.7,1.8,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1993-06-13,Brazil,England,USA Cup,"Washington, D.C.",United States,1,1814.805691,1755.727285,59.078406,3,4,-1,1,1,1,DRAW,5.0,0.4,0.6,0.0,2.2,1.4,0.8,1.8,0.2,1.0,10.0,0.6,0.3,0.1,2.4,1.1,1.3,2.1,0.4,1.0,5.0,0.2,0.4,0.4,1.0,1.4,-0.4,1.0,0.2,0.6,10.0,0.3,0.3,0.4,1.7,1.1,0.6,1.2,0.3,0.7,5.0,0.2,0.4,0.4,0.6,1.0,0,0,0,0,0
1993-06-14,Iraq,Jordan,FIFA World Cup qualification,Chengdu,China,1,1668.406515,1455.572527,212.833988,15,2,13,4,0,2,HOME_WIN,5.0,0.6,0.4,0.0,3.6,0.8,2.8,2.2,0.4,1.0,10.0,0.6,0.3,0.1,3.6,0.7,2.9,2.1,0.5,0.9,5.0,0.2,0.6,0.2,1.2,1.4,-0.2,1.2,0.0,0.8,10.0,0.2,0.5,0.3,1.1,1.5,-0.4,1.1,0.0,0.8,5.0,0.6,0.2,0.2,1.6,0.6,0,1,0,0,0
1993-06-16,Uruguay,United States,Copa América,Ambato,Ecuador,1,1683.179663,1538.22227,144.957393,60,3,57,1,0,2,HOME_WIN,5.0,0.4,0.2,0.4,1.0,1.4,-0.4,1.4,0.2,0.6,10.0,0.5,0.2,0.3,1.3,1.1,0.2,1.7,0.3,0.8,5.0,0.2,0.4,0.4,1.0,1.2,-0.2,1.0,0.6,0.4,10.0,0.1,0.4,0.5,1.1,1.8,-0.7,0.7,0.3,0.7,2.0,0.5,0.0,0.5,1.5,0.5,0,0,0,0,1
1993-06-16,Colombia,Mexico,Copa América,Machala,Ecuador,1,1646.970227,1768.592778,-121.622551,10,6,4,2,1,2,HOME_WIN,5.0,0.6,0.4,0.0,1.8,0.8,1.0,2.2,0.2,1.0,10.0,0.4,0.4,0.2,1.1,0.8,0.3,1.6,0.4,0.7,5.0,1.0,0.0,0.0,3.2,0.8,2.4,3.0,0.2,1.0,10.0,0.6,0.1,0.3,2.1,1.1,1.0,1.9,0.2,0.8,5.0,0.0,0.4,0.6,0.0,0.8,0,0,0,0,1
1993-06-19,Ecuador,United States,Copa América,Quito,Ecuador,0,1499.077507,1532.168136,-33.090629,4,3,1,2,0,2,HOME_WIN,5.0,0.6,0.2,0.2,2.4,0.8,1.6,2.0,0.4,1.0,10.0,0.3,0.4,0.3,1.7,1.2,0.5,1.3,0.2,1.0,5.0,0.2,0.2,0.6,1.0,1.4,-0.4,0.8,0.4,0.4,10.0,0.1,0.4,0.5,1.0,1.6,-0.6,0.7,0.3,0.6,5.0,0.4,0.6,0.0,1.0,0.4,0,0,0,0,1
1993-06-19,England,Germany,USA Cup,Pontiac,United States,1,1757.411497,1846.610017,-89.19852,6,6,0,1,2,0,AWAY_WIN,5.0,0.0,0.6,0.4,0.8,1.6,-0.8,0.6,0.0,0.6,10.0,0.3,0.4,0.3,1.7,1.0,0.7,1.3,0.3,0.7,5.0,0.8,0.2,0.0,3.6,1.6,2.0,2.6,0.2,1.0,10.0,0.5,0.3,0.2,2.2,1.5,0.7,1.8,0.2,0.8,5.0,0.2,0.2,0.6,1.2,1.4,0,0,0,0,0
1993-06-19,South Korea,Egypt,Korea Cup,Seoul,South Korea,0,1712.709294,1651.065049,61.644245,6,57,-51,1,2,0,AWAY_WIN,5.0,1.0,0.0,0.0,3.8,0.2,3.6,3.0,0.8,1.0,10.0,0.7,0.3,0.0,2.6,0.4,2.2,2.4,0.7,0.9,5.0,0.8,0.2,0.0,2.0,0.4,1.6,2.6,0.6,0.8,10.0,0.4,0.5,0.1,1.3,0.6,0.7,1.7,0.5,0.7,5.0,0.2,0.6,0.2,0.6,0.4,0,0,0,0,0
1993-06-20,Argentina,Mexico,Copa América,Guayaquil,Ecuador,1,1803.742174,1755.22851,48.513664,3,4,-1,1,1,1,DRAW,5.0,0.6,0.4,0.0,1.6,0.6,1.0,2.2,0.4,1.0,10.0,0.7,0.3,0.0,1.6,0.3,1.3,2.4,0.7,0.9,5.0,0.8,0.0,0.2,2.8,1.0,1.8,2.4,0.2,1.0,10.0,0.6,0.1,0.3,2.2,1.1,1.1,1.9,0.2,0.9,5.0,0.0,0.8,0.2,0.6,1.0,0,0,0,0,1
1993-06-22,Ecuador,Uruguay,Copa América,Quito,Ecuador,0,1507.735492,1681.082409,-173.346917,3,3,0,2,1,2,HOME_WIN,5.0,0.8,0.0,0.2,2.6,0.6,2.0,2.4,0.6,1.0,10.0,0.4,0.3,0.3,1.8,1.1,0.7,1.5,0.3,1.0,5.0,0.4,0.2,0.4,1.2,1.6,-0.4,1.4,0.2,0.8,10.0,0.6,0.2,0.2,1.4,1.0,0.4,2.0,0.4,0.8,5.0,0.2,0.4,0.4,1.0,1.6,0,0,0,0,1
1993-06-23,Argentina,Colombia,Copa América,Guayaquil,Ecuador,1,1802.354843,1655.569299,146.785544,3,3,0,1,1,1,DRAW,5.0,0.4,0.6,0.0,1.2,0.6,0.6,1.8,0.4,1.0,10.0,0.6,0.4,0.0,1.6,0.4,1.2,2.2,0.6,0.9,5.0,0.4,0.6,0.0,1.2,0.8,0.4,1.8,0.2,1.0,10.0,0.5,0.5,0.0,1.3,0.6,0.7,2.0,0.4,0.8,5.0,0.6,0.0,0.4,1.4,1.0,0,0,0,0,1
1993-06-24,Brazil,Paraguay,Copa América,Cuenca,Ecuador,1,1790.726261,1631.49194,159.234321,3,3,0,3,0,2,HOME_WIN,5.0,0.2,0.6,0.2,1.6,1.4,0.2,1.2,0.4,0.8,10.0,0.3,0.5,0.2,1.9,1.5,0.4,1.4,0.2,0.9,5.0,0.4,0.2,0.4,1.0,1.2,-0.2,1.4,0.4,1.0,10.0,0.4,0.2,0.4,1.2,1.4,-0.2,1.4,0.5,0.8,5.0,0.6,0.4,0.0,1.8,0.4,0,0,0,0,1
1993-06-26,Ecuador,Paraguay,Copa América,Quito,Ecuador,0,1520.359398,1625.779024,-105.419626,4,2,2,3,0,2,HOME_WIN,5.0,0.8,0.0,0.2,2.4,0.8,1.6,2.4,0.4,1.0,10.0,0.5,0.3,0.2,1.9,1.0,0.9,1.8,0.3,1.0,5.0,0.2,0.2,0.6,0.8,1.8,-1.0,0.8,0.2,0.8,10.0,0.4,0.1,0.5,1.2,1.7,-0.5,1.3,0.4,0.8,5.0,0.4,0.0,0.6,1.4,2.2,0,0,0,0,1
1993-06-26,Colombia,Uruguay,Copa América,Guayaquil,Ecuador,1,1659.559499,1668.458503,-8.899004,3,4,-1,1,1,1,DRAW,5.0,0.4,0.6,0.0,1.2,0.8,0.4,1.8,0.2,1.0,10.0,0.4,0.6,0.0,1.3,0.7,0.6,1.8,0.3,0.8,5.0,0.2,0.2,0.6,1.0,1.8,-0.8,0.8,0.2,0.8,10.0,0.5,0.2,0.3,1.4,1.2,0.2,1.7,0.3,0.8,5.0,0.4,0.2,0.4,0.8,1.0,0,0,0,0,1
1993-06-27,Brazil,Argentina,Copa América,Guayaquil,Ecuador,1,1796.439177,1798.364643,-1.925466,3,4,-1,1,1,1,DRAW,5.0,0.2,0.6,0.2,1.8,1.4,0.4,1.2,0.4,0.8,10.0,0.3,0.5,0.2,1.8,1.3,0.5,1.4,0.3,0.9,5.0,0.2,0.8,0.0,1.0,0.8,0.2,1.4,0.2,1.0,10.0,0.5,0.5,0.0,1.6,0.5,1.1,2.0,0.5,0.9,5.0,0.0,0.6,0.4,1.4,1.8,0,0,0,0,1
1993-06-28,South Korea,Egypt,Korea Cup,Seoul,South Korea,0,1698.844242,1664.930101,33.914141,9,9,0,0,1,0,AWAY_WIN,5.0,0.8,0.0,0.2,3.4,0.6,2.8,2.4,0.6,1.0,10.0,0.7,0.2,0.1,2.6,0.5,2.1,2.3,0.7,0.9,5.0,0.8,0.2,0.0,1.8,0.6,1.2,2.6,0.4,0.8,10.0,0.5,0.4,0.1,1.4,0.6,0.8,1.9,0.5,0.7,5.0,0.2,0.4,0.4,0.6,0.6,0,0,0,0,0
1993-06-30,Ecuador,Mexico,Copa América,Quito,Ecuador,0,1531.089731,1759.023574,-227.933843,4,1,3,0,2,0,AWAY_WIN,5.0,0.8,0.0,0.2,2.8,0.8,2.0,2.4,0.4,1.0,10.0,0.6,0.3,0.1,2.1,0.7,1.4,2.1,0.4,1.0,5.0,0.4,0.4,0.2,1.6,1.0,0.6,1.6,0.4,0.8,10.0,0.7,0.2,0.1,2.4,0.9,1.5,2.3,0.3,0.9,2.0,0.0,0.0,1.0,2.0,3.5,0,0,0,0,1
1993-07-01,Colombia,Argentina,Copa América,Guayaquil,Ecuador,1,1659.815577,1798.309224,-138.493647,5,4,1,0,0,1,DRAW,5.0,0.4,0.6,0.0,1.2,0.8,0.4,1.8,0.2,1.0,10.0,0.4,0.6,0.0,1.4,0.8,0.6,1.8,0.2,0.9,5.0,0.2,0.8,0.0,1.0,0.8,0.2,1.4,0.2,1.0,10.0,0.4,0.6,0.0,1.5,0.6,0.9,1.8,0.4,0.9,5.0,0.4,0.2,0.4,1.0,1.0,0,0,0,0,1
1993-07-03,Ecuador,Colombia,Copa América,Portoviejo,Ecuador,0,1525.107682,1663.603225,-138.495543,3,2,1,0,1,0,AWAY_WIN,5.0,0.8,0.0,0.2,2.6,0.8,1.8,2.4,0.4,0.8,10.0,0.6,0.2,0.2,2.0,0.8,1.2,2.0,0.4,0.9,5.0,0.2,0.8,0.0,1.0,0.8,0.2,1.4,0.2,0.8,10.0,0.4,0.6,0.0,1.4,0.8,0.6,1.8,0.2,0.9,5.0,0.2,0.2,0.6,0.6,0.8,0,0,0,0,1
1993-07-04,Argentina,Mexico,Copa América,Guayaquil,Ecuador,1,1794.521576,1765.005623,29.515953,3,4,-1,2,1,2,HOME_WIN,5.0,0.2,0.8,0.0,0.8,0.6,0.2,1.4,0.4,0.8,10.0,0.4,0.6,0.0,1.5,0.6,0.9,1.8,0.4,0.9,5.0,0.6,0.4,0.0,1.8,0.6,1.2,2.2,0.6,0.8,10.0,0.7,0.2,0.1,2.3,0.8,1.5,2.3,0.4,0.9,5.0,0.0,0.8,0.2,0.6,1.0,0,0,0,0,1
1993-07-11,Egypt,Morocco,African Cup of Nations qualification,Alexandria,Egypt,0,1678.096168,1612.499368,65.5968,13,7,6,1,1,1,DRAW,5.0,0.8,0.2,0.0,1.4,0.4,1.0,2.6,0.6,0.8,10.0,0.6,0.3,0.1,1.5,0.6,0.9,2.1,0.5,0.8,5.0,0.4,0.2,0.4,0.6,0.6,0.0,1.4,0.6,0.6,10.0,0.5,0.3,0.2,1.1,0.4,0.7,1.8,0.7,0.7,5.0,0.2,0.6,0.2,0.2,0.4,0,0,0,0,1
1993-07-14,United States,Panama,Gold Cup,Dallas,United States,0,1525.078167,1379.604455,145.473712,4,4,0,2,1,2,HOME_WIN,5.0,0.2,0.2,0.6,1.4,2.0,-0.6,0.8,0.2,0.6,10.0,0.2,0.3,0.5,1.0,1.4,-0.4,0.9,0.4,0.5,5.0,0.0,0.2,0.8,0.6,2.6,-2.0,0.2,0.0,0.6,10.0,0.1,0.1,0.8,0.5,2.9,-2.4,0.4,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
